benchmark,problem_id,method,model,predicted_answer,ground_truth,correct,tokens_used,latency_s,steps_total,steps_verified,steps_disagreed,steps_recovered,error
math,math_0090,decompose_only,gpt-4o-mini,2,5 \sqrt{2},False,1426,14.472,8,0,0,0,
math,math_0091,decompose_only,gpt-4o-mini,18,18,True,816,4.707,5,0,0,0,
math,math_0092,decompose_only,gpt-4o-mini,71.57,180^{\circ},False,1169,6.431,9,0,0,0,
math,math_0093,decompose_only,gpt-4o-mini,4,\frac{7}{4},False,547,2.68,4,0,0,0,
math,math_0094,decompose_only,gpt-4o-mini,6,5,False,842,5.588,8,0,0,0,
math,math_0095,decompose_only,gpt-4o-mini,24,24,True,996,3.894,6,0,0,0,
math,math_0096,decompose_only,gpt-4o-mini,9,-\frac{11}{9},False,816,5.673,8,0,0,0,
math,math_0097,decompose_only,gpt-4o-mini,0,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,1314,7.507,9,0,0,0,
math,math_0098,decompose_only,gpt-4o-mini,11.1,27.2,False,997,6.079,7,0,0,0,
math,math_0099,decompose_only,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,695,3.749,4,0,0,0,
math,math_0000,cgcot_noregen,gpt-4o-mini,4,\frac83,False,5020,20.593,11,11,7,0,
math,math_0001,cgcot_noregen,gpt-4o-mini,8,8,True,1047,3.996,2,2,0,0,
math,math_0002,cgcot_noregen,gpt-4o-mini,-256,-256,True,1829,7.274,5,3,1,0,
math,math_0003,cgcot_noregen,gpt-4o-mini,3,1+2\sqrt{3},False,2029,9.314,5,3,3,0,
math,math_0004,cgcot_noregen,gpt-4o-mini,2,\frac{1}{2},False,320,1.101,1,0,0,0,
math,math_0005,cgcot_noregen,gpt-4o-mini,64,\frac{49}{64},False,1614,5.866,3,3,1,0,
math,math_0006,cgcot_noregen,gpt-4o-mini,10,8,False,4248,19.84,12,9,5,0,
math,math_0007,cgcot_noregen,gpt-4o-mini,2,"(2,-1,2)",False,2409,9.921,6,5,2,0,
math,math_0008,cgcot_noregen,gpt-4o-mini,0,0,True,1837,7.048,3,3,1,0,
math,math_0009,cgcot_noregen,gpt-4o-mini,6,"\left( 8 \sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6} \right)",False,1592,7.026,3,3,3,0,
math,math_0010,cgcot_noregen,gpt-4o-mini,30,35,False,5628,26.509,10,9,5,0,
math,math_0011,cgcot_noregen,gpt-4o-mini,5,3,False,2190,9.158,6,4,1,0,
math,math_0012,cgcot_noregen,gpt-4o-mini,12,12,True,3759,24.326,4,3,1,0,
math,math_0013,cgcot_noregen,gpt-4o-mini,6,6,True,2176,8.386,6,6,1,0,
math,math_0014,cgcot_noregen,gpt-4o-mini,8,16,False,4639,20.494,8,7,5,0,
math,math_0015,cgcot_noregen,gpt-4o-mini,216,216,True,1111,5.097,4,2,1,0,
math,math_0016,cgcot_noregen,gpt-4o-mini,36,\frac{1}{36},False,1385,5.229,3,3,0,0,
math,math_0017,cgcot_noregen,gpt-4o-mini,39,\frac{9}{2},False,1661,7.77,4,2,2,0,
math,math_0018,cgcot_noregen,gpt-4o-mini,12,12,True,1040,4.023,2,2,1,0,
math,math_0019,cgcot_noregen,gpt-4o-mini,3,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},False,11204,84.857,9,7,0,0,
math,math_0020,cgcot_noregen,gpt-4o-mini,2,\frac{1}{2},False,1358,6.381,5,2,1,0,
math,math_0021,cgcot_noregen,gpt-4o-mini,4,"(3,2,4)",False,1725,7.508,5,3,3,0,
math,math_0022,cgcot_noregen,gpt-4o-mini,Tuesday,\text{Tuesday},True,785,3.535,2,1,0,0,
math,math_0023,cgcot_noregen,gpt-4o-mini,8,8,True,2325,10.772,5,5,4,0,
math,math_0024,cgcot_noregen,gpt-4o-mini,121,\frac{36}{121},False,1708,7.677,6,3,3,0,
math,math_0025,cgcot_noregen,gpt-4o-mini,0.5,\frac{1}{9},False,3209,14.401,7,6,6,0,
math,math_0026,cgcot_noregen,gpt-4o-mini,5,18,False,3364,15.015,7,6,2,0,
math,math_0027,cgcot_noregen,gpt-4o-mini,3.5,\frac{7}{2},False,554,3.54,4,0,0,0,
math,math_0028,cgcot_noregen,gpt-4o-mini,3003,3003,True,1750,8.306,4,3,2,0,
math,math_0029,cgcot_noregen,gpt-4o-mini,3,3,True,2640,12.429,6,6,0,0,
math,math_0030,cgcot_noregen,gpt-4o-mini,41,x^2-10x+41,False,2467,10.606,6,5,4,0,
math,math_0031,cgcot_noregen,gpt-4o-mini,7,"\{-1\} \cup [0,7)",False,2662,13.215,8,4,4,0,
math,math_0032,cgcot_noregen,gpt-4o-mini,12,\frac{7}{12},False,1564,7.169,6,3,1,0,
math,math_0033,cgcot_noregen,gpt-4o-mini,4,4,True,2854,14.848,8,5,2,0,
math,math_0034,cgcot_noregen,gpt-4o-mini,-1,1+\sqrt5,False,3879,19.451,10,6,2,0,
math,math_0035,cgcot_noregen,gpt-4o-mini,-42,-42,True,1570,6.245,3,3,1,0,
math,math_0036,cgcot_noregen,gpt-4o-mini,4,4,True,613,6.921,4,0,0,0,
math,math_0037,cgcot_noregen,gpt-4o-mini,5555,5636,False,1684,8.031,3,3,2,0,
math,math_0038,cgcot_noregen,gpt-4o-mini,-2,-2,True,2084,8.809,5,3,1,0,
math,math_0039,cgcot_noregen,gpt-4o-mini,100,250,False,2748,11.47,7,6,5,0,
math,math_0040,cgcot_noregen,gpt-4o-mini,6,6,True,969,4.092,3,1,1,0,
math,math_0041,cgcot_noregen,gpt-4o-mini,-1,-1,True,719,3.074,2,1,1,0,
math,math_0042,cgcot_noregen,gpt-4o-mini,-4,"-4,-2,-1,1,2,4",False,854,3.458,2,1,1,0,
math,math_0043,cgcot_noregen,gpt-4o-mini,-4,-4,True,2451,14.623,12,4,0,0,
math,math_0044,cgcot_noregen,gpt-4o-mini,7.50,\$7.50,True,1130,4.127,3,2,0,0,
math,math_0045,cgcot_noregen,gpt-4o-mini,6,6,True,1736,6.723,4,4,1,0,
math,math_0046,cgcot_noregen,gpt-4o-mini,1.5,\frac{3}{2},False,4549,17.892,12,11,11,0,
math,math_0047,cgcot_noregen,gpt-4o-mini,6,7,False,9067,76.768,6,4,3,0,
math,math_0048,cgcot_noregen,gpt-4o-mini,1,1,True,1760,7.241,3,3,0,0,
math,math_0049,cgcot_noregen,gpt-4o-mini,E,\text{(E)},False,3215,15.155,9,6,0,0,
math,math_0050,cgcot_noregen,gpt-4o-mini,41,7,False,2284,10.85,9,4,3,0,
math,math_0051,cgcot_noregen,gpt-4o-mini,65,\sqrt{65},False,2446,10.483,6,5,3,0,
math,math_0052,cgcot_noregen,gpt-4o-mini,11,11,True,1197,5.321,3,2,1,0,
math,math_0053,cgcot_noregen,gpt-4o-mini,105,105,True,1985,7.995,4,4,3,0,
math,math_0054,cgcot_noregen,gpt-4o-mini,4,"-4, 4",False,4076,23.779,5,4,3,0,
math,math_0055,cgcot_noregen,gpt-4o-mini,-3,-3,True,2969,9.705,5,5,2,0,
math,math_0056,cgcot_noregen,gpt-4o-mini,9,9,True,2234,11.904,6,3,3,0,
math,math_0057,cgcot_noregen,gpt-4o-mini,42,42,True,3007,13.788,8,6,1,0,
math,math_0058,cgcot_noregen,gpt-4o-mini,150,150,True,1851,7.6,5,4,3,0,
math,math_0059,cgcot_noregen,gpt-4o-mini,3,\frac{\sqrt3}{2},False,2032,10.684,5,3,3,0,
math,math_0060,cgcot_noregen,gpt-4o-mini,1,1,True,1383,5.269,3,3,0,0,
math,math_0061,cgcot_noregen,gpt-4o-mini,15,235,False,2845,14.701,5,4,3,0,
math,math_0062,cgcot_noregen,gpt-4o-mini,4,\sqrt5,False,5102,24.784,10,10,1,0,
math,math_0063,cgcot_noregen,gpt-4o-mini,10,19,False,2084,9.048,5,4,2,0,
math,math_0064,cgcot_noregen,gpt-4o-mini,7,\frac{3}{7},False,2269,10.87,7,4,4,0,
math,math_0065,cgcot_noregen,gpt-4o-mini,36,\frac{11}{36},False,1883,8.147,5,4,0,0,
math,math_0066,cgcot_noregen,gpt-4o-mini,-625,-375 + 500i,False,3464,18.077,9,5,3,0,
math,math_0067,cgcot_noregen,gpt-4o-mini,33,561,False,8484,37.968,21,20,5,0,
math,math_0068,cgcot_noregen,gpt-4o-mini,150,30,False,1599,6.757,3,3,2,0,
math,math_0069,cgcot_noregen,gpt-4o-mini,1000,1000,True,2377,10.854,7,5,4,0,
math,math_0070,cgcot_noregen,gpt-4o-mini,4,4,True,1450,6.319,3,3,1,0,
math,math_0071,cgcot_noregen,gpt-4o-mini,144,144,True,2154,10.442,5,4,1,0,
math,math_0072,cgcot_noregen,gpt-4o-mini,4,4,True,4048,17.937,7,7,6,0,
math,math_0073,cgcot_noregen,gpt-4o-mini,9,9,True,555,3.547,4,0,0,0,
math,math_0074,cgcot_noregen,gpt-4o-mini,3,3,True,1153,4.2,3,2,2,0,
math,math_0075,cgcot_noregen,gpt-4o-mini,126,126,True,1905,8.982,5,3,2,0,
math,math_0076,cgcot_noregen,gpt-4o-mini,1,1,True,1474,5.327,3,3,1,0,
math,math_0077,cgcot_noregen,gpt-4o-mini,32,32,True,1443,5.148,4,3,2,0,
math,math_0078,cgcot_noregen,gpt-4o-mini,0,6,False,1821,10.141,6,3,2,0,
math,math_0079,cgcot_noregen,gpt-4o-mini,90,105^\circ,False,4277,18.644,10,9,9,0,
math,math_0080,cgcot_noregen,gpt-4o-mini,4,\frac{3}{16},False,2136,8.942,4,4,2,0,
math,math_0081,cgcot_noregen,gpt-4o-mini,-8891,10879,False,2994,13.196,8,6,3,0,
math,math_0082,cgcot_noregen,gpt-4o-mini,1,\frac{1}{3},False,3801,16.478,8,8,5,0,
math,math_0083,cgcot_noregen,gpt-4o-mini,140,55,False,1557,6.59,4,3,2,0,
math,math_0084,cgcot_noregen,gpt-4o-mini,5,5,True,1714,9.922,4,3,0,0,
math,math_0085,cgcot_noregen,gpt-4o-mini,2000,384,False,4324,20.892,10,8,4,0,
math,math_0086,cgcot_noregen,gpt-4o-mini,13,13,True,3349,17.198,9,7,2,0,
math,math_0087,cgcot_noregen,gpt-4o-mini,1,"[-3,-2] \cup [0,1]",False,3221,18.105,9,5,0,0,
math,math_0088,cgcot_noregen,gpt-4o-mini,6,6,True,4318,20.909,10,9,5,0,
math,math_0089,cgcot_noregen,gpt-4o-mini,1,\tfrac{3}{2},False,2309,11.579,6,4,0,0,
math,math_0090,cgcot_noregen,gpt-4o-mini,2,5 \sqrt{2},False,7283,58.665,8,4,3,0,
math,math_0091,cgcot_noregen,gpt-4o-mini,18,18,True,1983,9.7,5,3,2,0,
math,math_0092,cgcot_noregen,gpt-4o-mini,90,180^{\circ},False,3559,15.907,10,7,7,0,
math,math_0093,cgcot_noregen,gpt-4o-mini,4,\frac{7}{4},False,1747,6.689,4,4,0,0,
math,math_0094,cgcot_noregen,gpt-4o-mini,6,5,False,2534,11.121,8,6,3,0,
math,math_0095,cgcot_noregen,gpt-4o-mini,24,24,True,2405,8.605,5,5,4,0,
math,math_0096,cgcot_noregen,gpt-4o-mini,9,-\frac{11}{9},False,3225,14.726,7,7,2,0,
math,math_0097,cgcot_noregen,gpt-4o-mini,0,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,4512,20.508,8,7,2,0,
math,math_0098,cgcot_noregen,gpt-4o-mini,27.2,27.2,True,2649,11.205,6,6,0,0,
math,math_0099,cgcot_noregen,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,2009,8.646,4,4,0,0,
math,math_0000,code_override,gpt-4o-mini,2.0,\frac83,False,3556,14.394,9,8,5,5,
math,math_0001,code_override,gpt-4o-mini,8,8,True,1047,3.975,2,2,0,0,
math,math_0002,code_override,gpt-4o-mini,-256,-256,True,1969,8.82,5,3,1,1,
math,math_0003,code_override,gpt-4o-mini,1.8660254037844384,1+2\sqrt{3},False,3486,17.983,7,4,2,2,
math,math_0004,code_override,gpt-4o-mini,2,\frac{1}{2},False,320,1.257,1,0,0,0,
math,math_0005,code_override,gpt-4o-mini,6,\frac{49}{64},False,1927,7.792,3,3,2,2,
math,math_0006,code_override,gpt-4o-mini,10,8,False,4656,21.342,13,9,4,4,
math,math_0007,code_override,gpt-4o-mini,2,"(2,-1,2)",False,2593,10.639,6,5,2,2,
math,math_0008,code_override,gpt-4o-mini,0,0,True,1733,7.798,3,3,0,0,
math,math_0009,code_override,gpt-4o-mini,0.5235987755982991,"\left( 8 \sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6} \right)",False,1776,6.361,3,3,3,3,
math,math_0010,code_override,gpt-4o-mini,126,35,False,7286,39.16,10,8,2,2,
math,math_0011,code_override,gpt-4o-mini,3,3,True,3809,15.465,12,7,6,6,
math,math_0012,code_override,gpt-4o-mini,12,12,True,3987,25.187,4,3,1,1,
math,math_0013,code_override,gpt-4o-mini,3,6,False,2286,9.006,6,6,1,1,
math,math_0014,code_override,gpt-4o-mini,18,16,False,5250,26.828,9,8,4,4,
math,math_0015,code_override,gpt-4o-mini,216,216,True,1245,4.525,3,2,1,1,
math,math_0016,code_override,gpt-4o-mini,36,\frac{1}{36},False,1384,6.507,3,3,0,0,
math,math_0017,code_override,gpt-4o-mini,3.805545655274024,\frac{9}{2},False,3023,11.703,6,4,4,4,
math,math_0018,code_override,gpt-4o-mini,12,12,True,1128,4.403,2,2,1,1,
math,math_0019,code_override,gpt-4o-mini,3,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},False,4136,15.455,7,6,3,3,
math,math_0020,code_override,gpt-4o-mini,2,\frac{1}{2},False,1634,6.751,5,2,1,1,
math,math_0021,code_override,gpt-4o-mini,3.0,"(3,2,4)",False,4742,21.45,9,8,5,5,
math,math_0022,code_override,gpt-4o-mini,Tuesday,\text{Tuesday},True,797,3.038,2,1,0,0,
math,math_0023,code_override,gpt-4o-mini,8,8,True,1950,7.925,3,3,2,2,
math,math_0024,code_override,gpt-4o-mini,121,\frac{36}{121},False,2795,11.087,6,6,5,5,
math,math_0025,code_override,gpt-4o-mini,0.5,\frac{1}{9},False,3617,17.464,7,6,5,5,
math,math_0026,code_override,gpt-4o-mini,14,18,False,4122,17.899,7,7,3,3,
math,math_0027,code_override,gpt-4o-mini,3.5,\frac{7}{2},False,554,3.334,4,0,0,0,
math,math_0028,code_override,gpt-4o-mini,6435,3003,False,1171,6.13,3,1,0,0,
math,math_0029,code_override,gpt-4o-mini,3,3,True,2729,11.27,6,6,0,0,
math,math_0030,code_override,gpt-4o-mini,41,x^2-10x+41,False,2594,11.421,6,5,4,4,
math,math_0031,code_override,gpt-4o-mini,7,"\{-1\} \cup [0,7)",False,2670,12.902,7,4,4,4,
math,math_0032,code_override,gpt-4o-mini,12,\frac{7}{12},False,1733,6.447,4,3,1,1,
math,math_0033,code_override,gpt-4o-mini,4,4,True,2106,8.64,6,3,3,3,
math,math_0034,code_override,gpt-4o-mini,13,1+\sqrt5,False,4768,21.059,10,7,5,5,
math,math_0035,code_override,gpt-4o-mini,-42,-42,True,2090,7.573,4,4,2,2,
math,math_0036,code_override,gpt-4o-mini,4,4,True,613,3.689,4,0,0,0,
math,math_0037,code_override,gpt-4o-mini,10066,5636,False,1748,7.561,3,3,3,3,
math,math_0038,code_override,gpt-4o-mini,-2,-2,True,2723,11.274,6,4,2,2,
math,math_0039,code_override,gpt-4o-mini,50,250,False,2936,11.972,7,6,5,5,
math,math_0040,code_override,gpt-4o-mini,6,6,True,1041,3.519,2,1,1,1,
math,math_0041,code_override,gpt-4o-mini,-1,-1,True,858,3.575,2,1,1,1,
math,math_0042,code_override,gpt-4o-mini,-4,"-4,-2,-1,1,2,4",False,1041,4.492,2,1,1,1,
math,math_0043,code_override,gpt-4o-mini,-4,-4,True,2387,12.608,11,4,0,0,
math,math_0044,code_override,gpt-4o-mini,7.50,\$7.50,True,1131,4.122,3,2,0,0,
math,math_0045,code_override,gpt-4o-mini,12.0,6,False,2339,8.646,5,5,4,4,
math,math_0046,code_override,gpt-4o-mini,1.5,\frac{3}{2},False,4322,17.118,10,10,10,10,
math,math_0047,code_override,gpt-4o-mini,,7,False,0,0.0,0,0,0,0,"1 validation error for ReasoningChain
  Invalid JSON: EOF while parsing a string at line 30 column 3224 [type=json_invalid, input_value='{\n  ""steps"": [\n    {\n...es 3(40^3) - 15(40^2) +', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/json_invalid"
math,math_0048,code_override,gpt-4o-mini,1.0,1,True,1896,8.733,3,3,3,3,
math,math_0049,code_override,gpt-4o-mini,E,\text{(E)},False,2058,9.845,7,3,0,0,
math,math_0050,code_override,gpt-4o-mini,90,7,False,2048,8.967,8,3,2,2,
math,math_0051,code_override,gpt-4o-mini,8.06225774829855,\sqrt{65},False,2653,10.235,6,5,3,3,
math,math_0052,code_override,gpt-4o-mini,11,11,True,1353,5.425,3,2,1,1,
math,math_0053,code_override,gpt-4o-mini,105,105,True,2075,8.747,4,4,3,3,
math,math_0054,code_override,gpt-4o-mini,4,"-4, 4",False,4231,24.952,5,4,4,4,
math,math_0055,code_override,gpt-4o-mini,-3,-3,True,3208,9.315,5,5,2,2,
math,math_0056,code_override,gpt-4o-mini,9.0,9,True,1970,8.048,5,2,2,2,
math,math_0057,code_override,gpt-4o-mini,42.0,42,True,3002,14.48,9,5,2,2,
math,math_0058,code_override,gpt-4o-mini,150,150,True,2337,9.962,6,5,3,3,
math,math_0059,code_override,gpt-4o-mini,1.7320508075688772,\frac{\sqrt3}{2},False,2369,12.393,5,3,3,3,
math,math_0060,code_override,gpt-4o-mini,1,1,True,1381,5.42,3,3,0,0,
math,math_0061,code_override,gpt-4o-mini,15,235,False,3355,13.638,5,4,3,3,
math,math_0062,code_override,gpt-4o-mini,16.0,\sqrt5,False,5829,28.014,11,11,2,2,
math,math_0063,code_override,gpt-4o-mini,10,19,False,1819,7.123,5,3,1,1,
math,math_0064,code_override,gpt-4o-mini,7,\frac{3}{7},False,2484,12.054,8,4,4,4,
math,math_0065,code_override,gpt-4o-mini,36,\frac{11}{36},False,2415,10.262,6,5,2,2,
math,math_0066,code_override,gpt-4o-mini,2,-375 + 500i,False,3050,16.127,10,3,1,1,
math,math_0067,code_override,gpt-4o-mini,0.5,561,False,5863,23.549,12,12,5,5,
math,math_0068,code_override,gpt-4o-mini,120,30,False,1751,5.941,3,3,2,2,
math,math_0069,code_override,gpt-4o-mini,1000,1000,True,2558,11.058,8,5,4,4,
math,math_0070,code_override,gpt-4o-mini,4.0,4,True,2215,8.807,5,5,4,4,
math,math_0071,code_override,gpt-4o-mini,6.0,144,False,2492,9.345,5,4,2,2,
math,math_0072,code_override,gpt-4o-mini,4,4,True,5598,23.074,11,11,6,6,
math,math_0073,code_override,gpt-4o-mini,9,9,True,1443,6.233,5,3,0,0,
math,math_0074,code_override,gpt-4o-mini,3.0,3,True,1342,4.662,3,2,2,2,
math,math_0075,code_override,gpt-4o-mini,126,126,True,2679,12.073,7,4,2,2,
math,math_0076,code_override,gpt-4o-mini,1,1,True,1122,4.871,3,2,0,0,
math,math_0077,code_override,gpt-4o-mini,32,32,True,1645,6.303,4,3,2,2,
math,math_0078,code_override,gpt-4o-mini,21,6,False,2692,11.671,6,4,2,2,
math,math_0079,code_override,gpt-4o-mini,90,105^\circ,False,5092,27.136,10,9,9,9,
math,math_0080,code_override,gpt-4o-mini,8,\frac{3}{16},False,2671,9.828,5,4,1,1,
math,math_0081,code_override,gpt-4o-mini,10879,10879,True,2442,12.124,7,4,0,0,
math,math_0082,code_override,gpt-4o-mini,1,\frac{1}{3},False,3622,15.732,7,7,4,4,
math,math_0083,code_override,gpt-4o-mini,140,55,False,1673,5.22,3,3,2,2,
math,math_0084,code_override,gpt-4o-mini,5,5,True,1662,7.493,4,3,0,0,
math,math_0085,code_override,gpt-4o-mini,14,384,False,3993,19.056,7,6,6,6,
math,math_0086,code_override,gpt-4o-mini,13,13,True,4175,17.959,9,9,2,2,
math,math_0087,code_override,gpt-4o-mini,1.,"[-3,-2] \cup [0,1]",False,4355,20.861,9,7,1,1,
math,math_0088,code_override,gpt-4o-mini,12,6,False,3590,15.861,9,7,4,4,
math,math_0089,code_override,gpt-4o-mini,1.0,\tfrac{3}{2},False,5301,22.705,10,10,3,3,
math,math_0090,code_override,gpt-4o-mini,7.0710678118654755,5 \sqrt{2},False,5222,33.488,7,4,3,3,
math,math_0091,code_override,gpt-4o-mini,19,18,False,1660,7.678,4,2,1,1,
math,math_0092,code_override,gpt-4o-mini,90,180^{\circ},False,3560,16.009,9,5,5,5,
math,math_0093,code_override,gpt-4o-mini,4,\frac{7}{4},False,1744,7.327,4,4,0,0,
math,math_0094,code_override,gpt-4o-mini,6,5,False,2718,11.364,8,6,3,3,
math,math_0095,code_override,gpt-4o-mini,24.0,24,True,2638,9.069,6,5,4,4,
math,math_0096,code_override,gpt-4o-mini,9,-\frac{11}{9},False,3991,17.822,9,9,3,3,
math,math_0097,code_override,gpt-4o-mini,144,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,4819,19.503,9,8,2,2,
math,math_0098,code_override,gpt-4o-mini,11.1,27.2,False,5035,22.533,11,10,10,10,
math,math_0099,code_override,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,2058,8.605,4,4,0,0,
folio,folio_0000,decompose_only,gpt-4o-mini,False,Unknown,False,781,4.335,6,0,0,0,
folio,folio_0001,decompose_only,gpt-4o-mini,True,True,True,939,5.733,7,0,0,0,
folio,folio_0002,decompose_only,gpt-4o-mini,True,True,True,514,2.341,3,0,0,0,
folio,folio_0003,decompose_only,gpt-4o-mini,False,False,True,813,5.24,7,0,0,0,
folio,folio_0004,decompose_only,gpt-4o-mini,True,Unknown,False,663,3.72,5,0,0,0,
folio,folio_0005,decompose_only,gpt-4o-mini,False,Unknown,False,694,3.469,6,0,0,0,
folio,folio_0006,decompose_only,gpt-4o-mini,False,False,True,607,2.333,4,0,0,0,
folio,folio_0007,decompose_only,gpt-4o-mini,False,False,True,449,1.684,2,0,0,0,
folio,folio_0008,decompose_only,gpt-4o-mini,True,True,True,685,3.74,5,0,0,0,
folio,folio_0009,decompose_only,gpt-4o-mini,Unknown,Unknown,True,575,2.357,3,0,0,0,
folio,folio_0010,decompose_only,gpt-4o-mini,False,False,True,911,6.896,6,0,0,0,
folio,folio_0011,decompose_only,gpt-4o-mini,False,False,True,462,2.057,2,0,0,0,
folio,folio_0012,decompose_only,gpt-4o-mini,True,Unknown,False,815,4.577,5,0,0,0,
folio,folio_0013,decompose_only,gpt-4o-mini,False,False,True,830,4.9,7,0,0,0,
folio,folio_0014,decompose_only,gpt-4o-mini,False,Unknown,False,573,2.819,3,0,0,0,
folio,folio_0015,decompose_only,gpt-4o-mini,True,False,False,1009,5.988,6,0,0,0,
folio,folio_0016,decompose_only,gpt-4o-mini,False,Unknown,False,446,1.742,2,0,0,0,
folio,folio_0017,decompose_only,gpt-4o-mini,False,Unknown,False,533,2.352,3,0,0,0,
folio,folio_0018,decompose_only,gpt-4o-mini,False,Unknown,False,722,3.586,6,0,0,0,
folio,folio_0019,decompose_only,gpt-4o-mini,False,False,True,613,3.454,5,0,0,0,
folio,folio_0020,decompose_only,gpt-4o-mini,True,True,True,503,1.596,2,0,0,0,
folio,folio_0021,decompose_only,gpt-4o-mini,False,Unknown,False,764,4.001,5,0,0,0,
folio,folio_0022,decompose_only,gpt-4o-mini,False,True,False,812,4.364,6,0,0,0,
folio,folio_0023,decompose_only,gpt-4o-mini,False,False,True,400,1.416,1,0,0,0,
folio,folio_0024,decompose_only,gpt-4o-mini,True,Unknown,False,539,2.355,3,0,0,0,
folio,folio_0025,decompose_only,gpt-4o-mini,True,True,True,741,4.047,6,0,0,0,
folio,folio_0026,decompose_only,gpt-4o-mini,True,True,True,516,2.666,3,0,0,0,
folio,folio_0027,decompose_only,gpt-4o-mini,False,False,True,642,3.482,4,0,0,0,
folio,folio_0028,decompose_only,gpt-4o-mini,False,Unknown,False,990,5.25,8,0,0,0,
folio,folio_0029,decompose_only,gpt-4o-mini,Unknown,Unknown,True,533,2.602,3,0,0,0,
folio,folio_0030,decompose_only,gpt-4o-mini,False,False,True,611,3.558,4,0,0,0,
folio,folio_0031,decompose_only,gpt-4o-mini,False,Unknown,False,647,3.09,4,0,0,0,
folio,folio_0032,decompose_only,gpt-4o-mini,False,False,True,675,3.579,5,0,0,0,
folio,folio_0033,decompose_only,gpt-4o-mini,True,True,True,920,4.709,5,0,0,0,
folio,folio_0034,decompose_only,gpt-4o-mini,True,True,True,1008,5.942,7,0,0,0,
folio,folio_0035,decompose_only,gpt-4o-mini,False,Unknown,False,667,3.586,5,0,0,0,
folio,folio_0036,decompose_only,gpt-4o-mini,True,True,True,347,1.02,1,0,0,0,
folio,folio_0037,decompose_only,gpt-4o-mini,False,True,False,806,4.467,6,0,0,0,
folio,folio_0038,decompose_only,gpt-4o-mini,False,Unknown,False,670,3.155,4,0,0,0,
folio,folio_0039,decompose_only,gpt-4o-mini,Unknown,False,False,692,3.917,5,0,0,0,
folio,folio_0040,decompose_only,gpt-4o-mini,True,True,True,645,2.295,4,0,0,0,
folio,folio_0041,decompose_only,gpt-4o-mini,False,False,True,489,1.524,2,0,0,0,
folio,folio_0042,decompose_only,gpt-4o-mini,True,True,True,419,0.992,1,0,0,0,
folio,folio_0043,decompose_only,gpt-4o-mini,True,True,True,773,4.287,6,0,0,0,
folio,folio_0044,decompose_only,gpt-4o-mini,False,True,False,422,1.023,1,0,0,0,
folio,folio_0045,decompose_only,gpt-4o-mini,False,False,True,551,2.465,3,0,0,0,
folio,folio_0046,decompose_only,gpt-4o-mini,True,True,True,548,2.394,4,0,0,0,
folio,folio_0047,decompose_only,gpt-4o-mini,False,False,True,508,2.116,3,0,0,0,
folio,folio_0048,decompose_only,gpt-4o-mini,True,True,True,413,0.956,1,0,0,0,
folio,folio_0049,decompose_only,gpt-4o-mini,Unknown,Unknown,True,552,2.142,3,0,0,0,
folio,folio_0050,decompose_only,gpt-4o-mini,False,Unknown,False,542,2.355,3,0,0,0,
folio,folio_0051,decompose_only,gpt-4o-mini,True,True,True,667,3.083,4,0,0,0,
folio,folio_0052,decompose_only,gpt-4o-mini,True,True,True,784,4.148,6,0,0,0,
folio,folio_0053,decompose_only,gpt-4o-mini,False,False,True,690,3.526,5,0,0,0,
folio,folio_0054,decompose_only,gpt-4o-mini,False,False,True,866,4.182,7,0,0,0,
folio,folio_0055,decompose_only,gpt-4o-mini,True,True,True,1141,6.468,7,0,0,0,
folio,folio_0056,decompose_only,gpt-4o-mini,True,Unknown,False,493,1.166,1,0,0,0,
folio,folio_0057,decompose_only,gpt-4o-mini,False,False,True,796,3.97,5,0,0,0,
folio,folio_0058,decompose_only,gpt-4o-mini,False,False,True,603,3.26,4,0,0,0,
folio,folio_0059,decompose_only,gpt-4o-mini,True,Unknown,False,489,2.151,2,0,0,0,
folio,folio_0060,decompose_only,gpt-4o-mini,False,False,True,958,5.623,9,0,0,0,
folio,folio_0061,decompose_only,gpt-4o-mini,Unknown,Unknown,True,606,2.261,3,0,0,0,
folio,folio_0062,decompose_only,gpt-4o-mini,False,False,True,653,2.864,5,0,0,0,
folio,folio_0063,decompose_only,gpt-4o-mini,False,False,True,728,3.792,5,0,0,0,
folio,folio_0064,decompose_only,gpt-4o-mini,True,True,True,506,2.608,3,0,0,0,
folio,folio_0065,decompose_only,gpt-4o-mini,False,Unknown,False,394,0.973,1,0,0,0,
folio,folio_0066,decompose_only,gpt-4o-mini,Unknown,Unknown,True,847,4.167,6,0,0,0,
